customer_id,first_name,last_name,email,phone,signup_date,region,country
CUST_00322,Neha,Davis,neha.davis43@example.com,12756939252,2025-05-14,South,USA
CUST_00323,Neha,Jones,neha.jones83@example.com,15666036788,2025-01-09,South,Canada
CUST_00324,Michael,Verma,michael.verma20@example.com,12159222875,2026-04-08,West,USA
CUST_00325,Sarah,Patel,sarah.patel51@example.com,917955904766,2025-02-21,South,India
CUST_00326,John,Smith,john.smith14@example.com,918795318362,2025-05-13,Central,India
CUST_00327,John,Gupta,john.gupta49@example.com,18920111454,2025-08-20,East,UK
CUST_00328,Neha,Smith,neha.smith47@example.com,14266248478,2025-04-22,West,USA
CUST_00329,James,Williams,james.williams73@example.com,919228657298,2025-04-18,Central,India
CUST_00330,Priya,Smith,priya.smith57@example.com,17888157950,2025-01-09,East,USA
CUST_00331,Neha,Patel,neha.patel92@example.com,919817335113,2025-12-22,West,India
CUST_00332,John,Wilson,john.wilson72@example.com,15587287440,2025-04-11,Central,USA
CUST_00333,Robert,Sharma,robert.sharma28@example.com,14872900914,2025-09-14,North,Canada
CUST_00334,Amit,Davis,amit.davis42@example.com,918615392176,2025-03-15,East,India
CUST_00335,James,Jones,james.jones87@example.com,13063080970,2025-05-11,West,Canada
CUST_00336,Olivia,Singh,olivia.singh55@example.com,918391948383,2026-01-16,Central,India
CUST_00337,James,Singh,james.singh91@example.com,13481309573,2025-02-21,North,UK
CUST_00338,Isabella,Verma,isabella.verma65@example.com,14034440457,2025-05-13,North,Canada
CUST_00339,Olivia,Brown,olivia.brown15@example.com,18206016571,2026-02-05,West,Canada
CUST_00340,Rahul,Verma,rahul.verma31@example.com,917040268325,2026-05-01,North,India
CUST_00341,Michael,Miller,michael.miller16@example.com,12396827596,2026-02-08,North,UK
CUST_00342,Olivia,Verma,olivia.verma52@example.com,14219238007,2025-11-06,South,UK
CUST_00343,John,Miller,john.miller74@example.com,918949625976,2025-09-30,East,India
CUST_00344,Amit,Singh,amit.singh41@example.com,917008696900,2025-12-18,Central,India
CUST_00345,Neha,Miller,neha.miller47@example.com,12382951316,2025-09-10,East,USA
CUST_00346,Sarah,Brown,sarah.brown44@example.com,917026736702,2026-04-07,East,India
CUST_00347,Olivia,Smith,olivia.smith56@example.com,12807051235,2025-12-25,Central,USA
CUST_00348,David,Davis,david.davis14@example.com,14733099218,2025-07-23,East,Canada
CUST_00349,Sophia,Miller,sophia.miller83@example.com,919595651428,2025-11-27,North,India
CUST_00350,Amit,Verma,amit.verma61@example.com,16217775163,2025-07-27,West,USA
CUST_00351,Olivia,Williams,olivia.williams68@example.com,917639394444,2025-02-13,East,India
CUST_00352,Vijay,Williams,vijay.williams41@example.com,918687567798,2025-12-26,South,India
CUST_00353,Amit,Johnson,amit.johnson43@example.com,13469009453,2025-06-20,South,Canada
CUST_00354,Sarah,Verma,sarah.verma93@example.com,919442484080,2026-03-27,North,India
CUST_00355,Isabella,Johnson,isabella.johnson71@example.com,919857385713,2025-10-24,North,India
CUST_00356,John,Miller,john.miller42@example.com,918718437508,2025-01-10,North,India
CUST_00357,Michael,Gupta,michael.gupta15@example.com,919141700165,2025-09-13,South,India
CUST_00358,Rahul,Gupta,rahul.gupta82@example.com,17282270479,2025-02-23,South,Canada
CUST_00359,John,Patel,john.patel71@example.com,15843888475,2026-02-25,Central,Canada
CUST_00360,Priya,Gupta,priya.gupta49@example.com,12911306025,2026-02-04,North,USA
CUST_00361,Olivia,Gupta,olivia.gupta77@example.com,919190107623,2026-05-13,Central,India
CUST_00362,Olivia,Williams,olivia.williams25@example.com,917136963673,2026-02-13,North,India
CUST_00363,Michael,Sharma,michael.sharma46@example.com,917253796695,2025-03-07,North,India
CUST_00364,David,Das,david.das67@example.com,13744754092,2025-02-14,North,Canada
CUST_00365,Olivia,Davis,olivia.davis18@example.com,917981452423,2025-02-12,Central,India
CUST_00366,Robert,Patel,robert.patel68@example.com,917751272583,2025-05-12,North,India
CUST_00367,David,Davis,david.davis81@example.com,18331512396,2026-04-14,West,USA
CUST_00368,Vijay,Singh,vijay.singh80@example.com,917453813815,2025-07-01,Central,India
CUST_00369,Sarah,Davis,sarah.davis42@example.com,919811505172,2025-08-20,South,India
CUST_00370,David,Miller,david.miller17@example.com,919486533491,2026-03-23,East,India
CUST_00371,Anjali,Wilson,anjali.wilson14@example.com,917241498479,2026-04-28,East,India
CUST_00372,Michael,Wilson,michael.wilson47@example.com,919163445551,2026-01-23,North,India
CUST_00373,Michael,Brown,michael.brown92@example.com,19214609442,2025-06-24,East,USA
CUST_00374,Emma,Miller,emma.miller54@example.com,918397508156,2026-05-06,Central,India
CUST_00375,David,Jones,david.jones28@example.com,919524978634,2025-06-16,West,India
CUST_00376,John,Brown,john.brown68@example.com,918142176568,2025-04-15,North,India
CUST_00377,Vijay,Das,vijay.das26@example.com,14376570011,2025-04-02,South,UK
CUST_00378,Vijay,Brown,vijay.brown28@example.com,13094378642,2025-03-07,South,UK
CUST_00379,Olivia,Smith,olivia.smith22@example.com,14577472664,2025-04-19,Central,USA
CUST_00380,Isabella,Jones,isabella.jones51@example.com,917299116127,2025-07-28,East,India
CUST_00381,Sophia,Johnson,sophia.johnson16@example.com,918367806333,2026-02-18,North,India
CUST_00382,Michael,Brown,michael.brown57@example.com,14705780170,2026-02-10,West,UK
CUST_00383,John,Verma,john.verma99@example.com,919215326242,2025-02-21,West,India
CUST_00384,Michael,Verma,michael.verma28@example.com,917463482095,2025-07-01,North,India
CUST_00385,Emma,Patel,emma.patel73@example.com,917514047386,2025-04-16,South,India
CUST_00386,Emma,Brown,emma.brown26@example.com,15736880905,2025-12-11,West,USA
CUST_00387,David,Brown,david.brown94@example.com,19966161411,2025-12-31,East,Canada
CUST_00388,David,Gupta,david.gupta96@example.com,17342934143,2025-10-12,South,UK
CUST_00389,Isabella,Gupta,isabella.gupta52@example.com,918453843082,2025-12-12,Central,India
CUST_00390,Sarah,Miller,sarah.miller71@example.com,919491652647,2025-06-30,South,India
CUST_00391,Sophia,Verma,sophia.verma95@example.com,919779667200,2025-08-05,Central,India
CUST_00392,Priya,Miller,priya.miller64@example.com,16022786054,2025-09-12,South,UK
CUST_00393,Emma,Verma,emma.verma88@example.com,19672761611,2025-12-09,Central,UK
CUST_00394,Priya,Das,priya.das80@example.com,918812612755,2025-11-05,North,India
CUST_00395,Robert,Jones,robert.jones80@example.com,13426311535,2025-03-18,Central,USA
CUST_00396,Michael,Das,michael.das17@example.com,919656892139,2025-01-01,East,India
CUST_00397,David,Davis,david.davis56@example.com,14465319859,2025-06-03,North,USA
CUST_00398,James,Gupta,james.gupta77@example.com,15992547573,2025-02-03,Central,USA
CUST_00399,Vijay,Brown,vijay.brown73@example.com,17333339124,2025-07-26,West,Canada
CUST_00400,Emma,Gupta,emma.gupta37@example.com,13212378450,2026-01-29,North,USA
CUST_00401,Olivia,Gupta,olivia.gupta86@example.com,919823725469,2026-05-01,North,India
CUST_00402,John,Gupta,john.gupta19@example.com,918317785251,2025-01-22,West,India
CUST_00403,Amit,Smith,amit.smith12@example.com,919363255111,2025-06-20,North,India
CUST_00404,David,Singh,david.singh82@example.com,918000422086,2025-08-05,West,India
CUST_00405,James,Verma,james.verma30@example.com,918943861081,2026-02-07,South,India
CUST_00406,Michael,Singh,michael.singh16@example.com,919395371772,2025-08-29,North,India
CUST_00407,Isabella,Brown,isabella.brown74@example.com,19041710408,2026-03-17,East,UK
CUST_00408,Anjali,Davis,anjali.davis23@example.com,16392386423,2025-09-22,South,Canada
CUST_00409,Sophia,Johnson,sophia.johnson74@example.com,917148424091,2026-01-08,South,India
CUST_00410,Robert,Smith,robert.smith62@example.com,919761765966,2025-01-31,Central,India
CUST_00411,Amit,Williams,amit.williams65@example.com,13293945593,2026-05-14,South,USA
CUST_00412,Michael,Johnson,michael.johnson18@example.com,16925935490,2026-05-04,South,Canada
CUST_00413,Priya,Verma,priya.verma26@example.com,919816629096,2025-12-08,South,India
CUST_00414,Amit,Singh,amit.singh73@example.com,18729365360,2025-05-03,East,Canada
CUST_00415,James,Singh,james.singh21@example.com,919359264759,2025-04-20,North,India
CUST_00416,Sophia,Davis,sophia.davis22@example.com,18536140438,2026-02-26,East,UK
CUST_00417,Olivia,Jones,olivia.jones80@example.com,14869087589,2025-08-26,South,UK
CUST_00418,Isabella,Williams,isabella.williams56@example.com,13434883491,2025-06-05,East,Canada
CUST_00419,Sophia,Davis,sophia.davis82@example.com,917193777579,2025-12-18,West,India
CUST_00420,John,Miller,john.miller93@example.com,15911260734,2025-10-20,Central,Canada
CUST_00421,Sarah,Williams,sarah.williams63@example.com,917814221473,2025-06-02,North,India
CUST_00422,Robert,Miller,robert.miller58@example.com,13448462532,2025-07-31,Central,Canada
CUST_00423,Sophia,Gupta,sophia.gupta81@example.com,17612910342,2025-10-18,Central,USA
CUST_00424,John,Davis,john.davis84@example.com,18979974539,2025-10-26,West,UK
CUST_00425,John,Sharma,john.sharma43@example.com,917991170301,2026-05-04,North,India
CUST_00426,Olivia,Das,olivia.das59@example.com,919585339719,2026-03-01,South,India
CUST_00427,Neha,Jones,neha.jones29@example.com,15878465658,2026-02-09,East,UK
CUST_00428,Anjali,Johnson,anjali.johnson84@example.com,17573248547,2025-08-15,Central,USA
CUST_00429,Michael,Sharma,michael.sharma91@example.com,917045067242,2025-03-05,North,India
CUST_00430,Sophia,Miller,sophia.miller96@example.com,17029672712,2025-05-02,East,Canada
CUST_00431,John,Miller,john.miller41@example.com,17052362540,2025-08-23,Central,UK
CUST_00432,David,Wilson,david.wilson35@example.com,12647509547,2025-12-16,East,Canada
CUST_00433,Neha,Gupta,neha.gupta78@example.com,19230061871,2025-05-25,West,USA
CUST_00434,Neha,Singh,neha.singh94@example.com,919383629841,2025-04-05,South,India
CUST_00435,Michael,Williams,michael.williams33@example.com,917743134207,2026-04-21,West,India
CUST_00436,Michael,Gupta,michael.gupta60@example.com,13395120274,2025-08-19,East,USA
CUST_00437,Isabella,Wilson,isabella.wilson20@example.com,17899339478,2025-08-10,South,Canada
CUST_00438,David,Miller,david.miller38@example.com,919640449293,2025-12-22,Central,India
CUST_00439,Vijay,Das,vijay.das41@example.com,917793259095,2025-01-10,West,India
CUST_00440,Sarah,Williams,sarah.williams51@example.com,918448647583,2025-06-07,Central,India
CUST_00441,John,Brown,john.brown57@example.com,918954317943,2025-05-16,South,India
CUST_00442,Michael,Brown,michael.brown81@example.com,17725974847,2025-08-23,East,Canada
CUST_00443,James,Jones,james.jones75@example.com,919469349717,2025-01-06,Central,India
CUST_00444,Sophia,Gupta,sophia.gupta37@example.com,918342177805,2026-02-10,West,India
CUST_00445,Amit,Johnson,amit.johnson86@example.com,17196534305,2026-02-11,East,USA
CUST_00446,Michael,Gupta,michael.gupta51@example.com,919838590407,2025-10-12,South,India
CUST_00447,Rahul,Wilson,rahul.wilson18@example.com,919864359445,2025-01-21,Central,India
CUST_00448,David,Gupta,david.gupta98@example.com,919861298939,2025-12-25,South,India
CUST_00449,Rahul,Wilson,rahul.wilson81@example.com,17509064427,2026-05-15,East,UK
CUST_00450,Sophia,Williams,sophia.williams60@example.com,917185821640,2025-01-21,North,India
CUST_00451,Anjali,Verma,anjali.verma11@example.com,918421458866,2025-03-09,West,India
CUST_00452,Vijay,Gupta,vijay.gupta60@example.com,918102705144,2025-02-01,West,India
CUST_00453,Robert,Sharma,robert.sharma34@example.com,17574801194,2025-07-09,North,Canada
CUST_00454,John,Patel,john.patel47@example.com,918174225368,2025-12-17,West,India
CUST_00455,Vijay,Wilson,vijay.wilson20@example.com,918938946140,2025-10-31,Central,India
CUST_00456,Amit,Singh,amit.singh97@example.com,917314858323,2025-02-11,East,India
CUST_00457,David,Wilson,david.wilson37@example.com,18089476186,2025-03-18,Central,Canada
CUST_00458,David,Jones,david.jones12@example.com,919076648201,2025-09-05,Central,India
CUST_00459,Priya,Brown,priya.brown10@example.com,16887891233,2025-05-29,West,Canada
CUST_00460,Neha,Williams,neha.williams52@example.com,18683401764,2025-07-06,East,Canada
CUST_00461,John,Miller,john.miller79@example.com,919689337573,2026-02-14,West,India
CUST_00462,Olivia,Johnson,olivia.johnson99@example.com,918653399314,2025-09-07,South,India
CUST_00463,Rahul,Davis,rahul.davis36@example.com,917240831721,2025-10-22,West,India
CUST_00464,Michael,Patel,michael.patel20@example.com,917307268553,2025-04-08,East,India
CUST_00465,James,Miller,james.miller72@example.com,919193617424,2026-01-06,Central,India
CUST_00466,Emma,Verma,emma.verma12@example.com,917979288980,2026-04-05,East,India
CUST_00467,Emma,Patel,emma.patel51@example.com,919797540723,2026-05-15,East,India
CUST_00468,Sophia,Williams,sophia.williams60@example.com,13005052956,2025-10-15,South,USA
CUST_00469,David,Williams,david.williams65@example.com,18687484011,2025-03-24,Central,USA
CUST_00470,James,Miller,james.miller99@example.com,917335165464,2026-04-27,East,India
CUST_00471,Sarah,Miller,sarah.miller95@example.com,919452379497,2026-02-15,West,India
CUST_00472,John,Gupta,john.gupta56@example.com,18527769331,2025-05-02,East,Canada
CUST_00473,Robert,Singh,robert.singh43@example.com,17807780314,2025-07-13,Central,USA
CUST_00474,Anjali,Wilson,anjali.wilson29@example.com,917350255331,2026-03-08,South,India
CUST_00475,Isabella,Williams,isabella.williams42@example.com,918338438376,2025-01-27,South,India
CUST_00476,Sarah,Smith,sarah.smith91@example.com,918897717911,2025-07-12,North,India
CUST_00477,Priya,Verma,priya.verma38@example.com,917001957435,2025-06-04,East,India
CUST_00478,Anjali,Miller,anjali.miller18@example.com,917071070271,2026-04-26,West,India
CUST_00479,Amit,Sharma,amit.sharma46@example.com,17257372952,2026-01-01,West,UK
CUST_00480,David,Das,david.das91@example.com,918594410090,2025-03-13,West,India
CUST_00481,Olivia,Davis,olivia.davis11@example.com,12920044219,2026-03-06,West,UK
CUST_00482,Michael,Singh,michael.singh18@example.com,18463142129,2025-10-21,North,USA
CUST_00483,Robert,Verma,robert.verma59@example.com,12495898628,2025-09-25,North,USA
CUST_00484,Sarah,Jones,sarah.jones94@example.com,16268078082,2025-08-03,North,USA
CUST_00485,David,Miller,david.miller81@example.com,917104588055,2026-05-06,East,India
CUST_00486,Michael,Jones,michael.jones42@example.com,919543037164,2025-06-27,East,India
CUST_00487,Sophia,Davis,sophia.davis83@example.com,917715132834,2025-10-29,North,India
CUST_00488,Sophia,Das,sophia.das80@example.com,917279536666,2025-07-06,Central,India
CUST_00489,Sarah,Patel,sarah.patel64@example.com,16241184064,2025-01-01,East,USA
CUST_00490,Emma,Singh,emma.singh60@example.com,15954707544,2025-08-10,South,UK
CUST_00491,James,Johnson,james.johnson87@example.com,13694844205,2025-11-26,Central,USA
CUST_00492,Rahul,Sharma,rahul.sharma61@example.com,918265838728,2025-04-05,Central,India
CUST_00493,Michael,Davis,michael.davis79@example.com,918000197485,2025-08-23,North,India
CUST_00494,Neha,Singh,neha.singh96@example.com,917086114888,2025-05-08,West,India
CUST_00495,Robert,Miller,robert.miller91@example.com,917100771289,2026-01-06,East,India
CUST_00496,Robert,Das,robert.das41@example.com,12261583181,2026-05-07,North,Canada
CUST_00497,James,Wilson,james.wilson45@example.com,13989707589,2025-02-13,West,Canada
CUST_00498,Emma,Jones,emma.jones46@example.com,14065294182,2026-05-05,West,USA
CUST_00499,John,Brown,john.brown71@example.com,919971567576,2025-03-12,West,India
CUST_00500,Rahul,Brown,rahul.brown99@example.com,18883892381,2025-04-04,South,Canada
CUST_00501,Rahul,Patel,rahul.patel19@example.com,919974974822,2026-01-03,Central,India
CUST_00502,John,Miller,john.miller88@example.com,18252962391,2025-08-11,Central,UK
CUST_00503,Olivia,Gupta,olivia.gupta61@example.com,919905868865,2025-06-01,South,India
CUST_00504,Michael,Brown,michael.brown18@example.com,917527476905,2026-02-18,West,India
CUST_00505,Vijay,Singh,vijay.singh53@example.com,918715047594,2026-03-16,West,India
CUST_00506,Michael,Smith,michael.smith30@example.com,917087562470,2026-05-04,Central,India
CUST_00507,Neha,Miller,neha.miller86@example.com,14481084577,2025-03-24,East,UK
CUST_00508,Michael,Johnson,michael.johnson91@example.com,17057203180,2025-03-05,Central,UK
CUST_00509,Michael,Johnson,michael.johnson57@example.com,15571316608,2025-03-24,Central,UK
CUST_00510,Isabella,Johnson,isabella.johnson90@example.com,18834012380,2026-03-31,North,USA
CUST_00511,Isabella,Williams,isabella.williams43@example.com,918722990910,2025-09-14,East,India
CUST_00512,Sophia,Singh,sophia.singh91@example.com,17954097920,2025-02-01,South,UK
CUST_00513,Sophia,Singh,sophia.singh53@example.com,918871307127,2025-07-26,North,India
CUST_00514,Michael,Wilson,michael.wilson86@example.com,918996342132,2025-03-12,Central,India
CUST_00515,John,Jones,john.jones61@example.com,12399870957,2025-04-23,West,USA
CUST_00516,Neha,Jones,neha.jones66@example.com,917493471463,2025-06-12,South,India
CUST_00517,Neha,Miller,neha.miller38@example.com,14654821710,2025-06-02,East,USA
CUST_00518,Anjali,Gupta,anjali.gupta12@example.com,919702087215,2026-03-03,East,India
CUST_00519,David,Johnson,david.johnson85@example.com,917616059391,2026-01-27,West,India
CUST_00520,Michael,Singh,michael.singh55@example.com,15886311784,2025-12-09,East,UK
CUST_00521,Amit,Johnson,amit.johnson76@example.com,918124069462,2025-11-10,East,India
CUST_00522,Emma,Sharma,emma.sharma88@example.com,918493885595,2025-09-07,East,India
CUST_00523,Michael,Johnson,michael.johnson82@example.com,918625051863,2025-09-13,Central,India
CUST_00524,Anjali,Johnson,anjali.johnson15@example.com,918384414883,2025-05-04,East,India
CUST_00525,Anjali,Patel,anjali.patel54@example.com,14312377000,2025-04-18,South,USA
CUST_00526,Olivia,Verma,olivia.verma29@example.com,919441019608,2026-05-14,North,India
CUST_00527,Robert,Johnson,robert.johnson41@example.com,918322522221,2025-06-02,North,India
CUST_00528,Neha,Smith,neha.smith12@example.com,918241085023,2025-10-14,South,India
CUST_00529,James,Wilson,james.wilson35@example.com,14493442281,2025-10-06,East,UK
CUST_00530,Vijay,Sharma,vijay.sharma22@example.com,18279457049,2025-11-07,North,Canada
CUST_00531,Sarah,Patel,sarah.patel96@example.com,17011044901,2025-09-22,Central,Canada
CUST_00532,Neha,Singh,neha.singh70@example.com,17497704097,2025-12-24,East,UK
CUST_00533,John,Patel,john.patel99@example.com,919534458952,2025-08-25,West,India
CUST_00534,Rahul,Brown,rahul.brown50@example.com,919089244039,2025-11-21,South,India
CUST_00535,Rahul,Jones,rahul.jones72@example.com,918290005535,2026-03-13,Central,India
CUST_00536,James,Wilson,james.wilson72@example.com,917983642910,2025-12-25,West,India
CUST_00537,Emma,Miller,emma.miller45@example.com,917325412901,2025-12-30,East,India
CUST_00538,Amit,Gupta,amit.gupta81@example.com,15377730270,2026-02-22,West,Canada
CUST_00539,David,Davis,david.davis65@example.com,917997903553,2025-10-10,East,India
CUST_00540,Isabella,Sharma,isabella.sharma83@example.com,18134779898,2025-02-14,East,USA
CUST_00541,Anjali,Brown,anjali.brown10@example.com,919025271034,2025-12-21,North,India
CUST_00542,Robert,Jones,robert.jones32@example.com,918182709280,2025-12-24,West,India
CUST_00543,Michael,Davis,michael.davis46@example.com,15156832544,2025-01-06,South,UK
CUST_00544,Michael,Brown,michael.brown30@example.com,917827559276,2025-05-01,North,India
CUST_00545,Priya,Singh,priya.singh47@example.com,13896314654,2025-06-23,South,USA
CUST_00546,Isabella,Patel,isabella.patel69@example.com,19660979739,2025-11-30,East,USA
CUST_00547,David,Sharma,david.sharma83@example.com,18726659216,2025-10-01,West,UK
CUST_00548,Amit,Jones,amit.jones73@example.com,18368643265,2026-05-02,West,USA
CUST_00549,Neha,Johnson,neha.johnson66@example.com,919354659374,2026-02-15,Central,India
CUST_00550,James,Verma,james.verma47@example.com,919971162220,2025-10-17,South,India
CUST_00551,Amit,Gupta,amit.gupta57@example.com,18648115960,2025-09-20,Central,USA
CUST_00552,Isabella,Smith,isabella.smith14@example.com,918436360605,2026-04-18,South,India
CUST_00553,Sarah,Miller,sarah.miller35@example.com,19106347594,2025-11-14,East,UK
CUST_00554,Amit,Gupta,amit.gupta44@example.com,917216917820,2025-12-03,East,India
CUST_00555,James,Smith,james.smith58@example.com,16440954886,2025-03-17,Central,USA
CUST_00556,Olivia,Smith,olivia.smith47@example.com,917200176566,2025-07-09,North,India
CUST_00557,Emma,Miller,emma.miller61@example.com,12644987927,2025-07-06,North,USA
CUST_00558,Michael,Das,michael.das66@example.com,918093901419,2025-05-27,East,India
CUST_00559,Neha,Das,neha.das69@example.com,19581932565,2025-06-18,West,UK
CUST_00560,Sophia,Das,sophia.das80@example.com,919367070267,2025-07-06,North,India
CUST_00561,Sarah,Miller,sarah.miller15@example.com,19550154050,2026-04-18,East,Canada
CUST_00562,David,Wilson,david.wilson94@example.com,919868686041,2025-09-09,East,India
CUST_00563,Anjali,Brown,anjali.brown37@example.com,919484407549,2025-03-20,East,India
CUST_00564,Isabella,Sharma,isabella.sharma98@example.com,18819538392,2026-03-05,West,USA
CUST_00565,Vijay,Williams,vijay.williams47@example.com,917757995086,2026-01-08,West,India
CUST_00566,Isabella,Davis,isabella.davis13@example.com,19356836619,2026-04-06,East,UK
CUST_00567,Anjali,Verma,anjali.verma92@example.com,12370562457,2025-01-20,West,Canada
CUST_00568,David,Miller,david.miller20@example.com,17703977533,2025-03-13,North,UK
CUST_00569,Emma,Verma,emma.verma11@example.com,919032956537,2025-08-02,North,India
CUST_00570,Michael,Jones,michael.jones40@example.com,918555929116,2025-11-15,North,India
CUST_00571,Isabella,Williams,isabella.williams21@example.com,917718543513,2026-01-01,Central,India
CUST_00572,Sarah,Singh,sarah.singh22@example.com,12504333453,2026-03-12,North,UK
CUST_00573,Rahul,Williams,rahul.williams88@example.com,918193132033,2025-04-22,North,India
CUST_00574,Olivia,Jones,olivia.jones35@example.com,918856506151,2025-06-29,North,India
CUST_00575,Priya,Sharma,priya.sharma20@example.com,918148834967,2025-09-03,South,India
CUST_00576,Robert,Smith,robert.smith23@example.com,17270454678,2025-11-20,West,Canada
CUST_00577,Vijay,Davis,vijay.davis54@example.com,919702156509,2025-08-25,North,India
CUST_00578,Neha,Verma,neha.verma52@example.com,13880102061,2026-02-01,North,USA
CUST_00579,James,Williams,james.williams61@example.com,17662713953,2025-12-12,Central,UK
CUST_00580,Rahul,Wilson,rahul.wilson84@example.com,917359502098,2025-09-06,East,India
CUST_00581,Olivia,Das,olivia.das68@example.com,919284846437,2026-02-12,Central,India
CUST_00582,Olivia,Johnson,olivia.johnson53@example.com,918012373414,2025-12-27,Central,India
CUST_00583,David,Johnson,david.johnson91@example.com,18284487076,2025-07-26,North,UK
CUST_00584,Amit,Jones,amit.jones22@example.com,18260458685,2025-11-11,East,Canada
CUST_00585,Sophia,Johnson,sophia.johnson30@example.com,14499679261,2026-03-04,Central,Canada
CUST_00586,John,Wilson,john.wilson61@example.com,917565712617,2025-07-30,West,India
CUST_00587,Amit,Sharma,amit.sharma36@example.com,918245488725,2025-05-22,East,India
CUST_00588,Priya,Williams,priya.williams10@example.com,15478644623,2025-11-16,South,Canada
CUST_00589,Amit,Miller,amit.miller65@example.com,919145027756,2025-04-28,North,India
CUST_00590,Amit,Johnson,amit.johnson29@example.com,919079467659,2025-09-18,West,India
CUST_00591,Priya,Johnson,priya.johnson27@example.com,919153582539,2026-05-11,West,India
CUST_00592,Isabella,Gupta,isabella.gupta90@example.com,917507671829,2025-05-08,South,India
CUST_00593,Robert,Das,robert.das29@example.com,17081167647,2025-07-03,South,USA
CUST_00594,Emma,Smith,emma.smith95@example.com,917980594924,2026-05-03,South,India
CUST_00595,Sophia,Smith,sophia.smith71@example.com,16739989677,2026-01-12,South,Canada
CUST_00596,David,Miller,david.miller49@example.com,18503213090,2025-01-28,West,Canada
CUST_00597,David,Brown,david.brown65@example.com,917969054573,2026-02-03,South,India
CUST_00598,Priya,Singh,priya.singh33@example.com,919104464536,2025-03-10,North,India
CUST_00599,Anjali,Verma,anjali.verma23@example.com,14922016971,2025-01-24,West,UK
CUST_00600,Rahul,Smith,rahul.smith87@example.com,919554901418,2025-06-17,Central,India
CUST_00601,Sarah,Miller,sarah.miller74@example.com,919979159107,2025-06-18,South,India
CUST_00602,Vijay,Patel,vijay.patel42@example.com,917405319876,2025-08-07,South,India
CUST_00603,Sophia,Sharma,sophia.sharma32@example.com,917436933019,2025-10-20,Central,India
CUST_00604,David,Miller,david.miller32@example.com,917821640815,2025-08-28,West,India
CUST_00605,Vijay,Johnson,vijay.johnson66@example.com,917917326706,2026-03-22,West,India
CUST_00606,Sophia,Sharma,sophia.sharma84@example.com,15751096497,2025-09-07,East,UK
CUST_00607,Neha,Johnson,neha.johnson13@example.com,12307882669,2025-08-27,South,Canada
CUST_00608,Amit,Brown,amit.brown96@example.com,917050155177,2025-06-11,West,India
CUST_00609,David,Miller,david.miller24@example.com,15183385169,2025-04-14,East,Canada
CUST_00610,John,Wilson,john.wilson70@example.com,917072330695,2025-03-28,North,India
CUST_00611,Sarah,Smith,sarah.smith34@example.com,918698536082,2025-04-09,Central,India
CUST_00612,Neha,Patel,neha.patel99@example.com,13542927091,2025-05-03,South,USA
CUST_00613,Sarah,Wilson,sarah.wilson26@example.com,15011861680,2025-06-19,West,USA
CUST_00614,David,Sharma,david.sharma90@example.com,919677887200,2026-02-25,South,India
CUST_00615,Olivia,Smith,olivia.smith13@example.com,919708511240,2025-02-02,Central,India
CUST_00616,Michael,Patel,michael.patel67@example.com,918074312791,2026-01-08,East,India
CUST_00617,Priya,Gupta,priya.gupta73@example.com,15734026330,2026-02-12,North,UK
CUST_00618,Sarah,Gupta,sarah.gupta51@example.com,918538087231,2025-08-16,North,India
CUST_00619,Isabella,Johnson,isabella.johnson47@example.com,919865555030,2025-06-16,North,India
CUST_00620,David,Brown,david.brown61@example.com,917617747243,2025-08-23,North,India
CUST_00621,David,Jones,david.jones56@example.com,918038545989,2025-09-06,West,India
CUST_00622,Sophia,Wilson,sophia.wilson56@example.com,919293562445,2025-07-25,Central,India
CUST_00623,David,Jones,david.jones23@example.com,19542034372,2025-01-22,Central,UK
CUST_00624,Vijay,Verma,vijay.verma66@example.com,917413422922,2025-04-09,Central,India
CUST_00625,David,Jones,david.jones65@example.com,15539497854,2026-04-21,South,USA
CUST_00626,Isabella,Sharma,isabella.sharma37@example.com,917720014597,2025-11-16,Central,India
CUST_00627,Neha,Johnson,neha.johnson18@example.com,19899868720,2025-09-20,North,USA
CUST_00628,Sophia,Das,sophia.das49@example.com,917331890405,2025-08-24,East,India
CUST_00629,Sophia,Smith,sophia.smith32@example.com,13481114682,2025-03-29,North,Canada
CUST_00630,Isabella,Verma,isabella.verma96@example.com,919007129323,2025-08-05,Central,India
CUST_00631,Amit,Gupta,amit.gupta72@example.com,918787214774,2025-10-11,West,India
CUST_00632,Anjali,Miller,anjali.miller46@example.com,13022849679,2026-03-19,North,Canada
CUST_00633,Anjali,Miller,anjali.miller14@example.com,19314279400,2025-08-12,South,Canada
CUST_00634,John,Patel,john.patel58@example.com,15207747970,2025-10-31,South,Canada
CUST_00635,David,Verma,david.verma10@example.com,919489197473,2026-04-03,Central,India
CUST_00636,Isabella,Williams,isabella.williams97@example.com,917989035024,2025-11-28,East,India
CUST_00637,Isabella,Johnson,isabella.johnson64@example.com,19432478456,2025-09-14,East,Canada
CUST_00638,Priya,Verma,priya.verma74@example.com,918754091725,2026-02-19,North,India
CUST_00639,Sarah,Singh,sarah.singh53@example.com,15311402014,2026-05-07,West,UK
CUST_00640,Olivia,Smith,olivia.smith54@example.com,918508346615,2025-08-17,North,India
CUST_00641,Emma,Das,emma.das92@example.com,918771358025,2025-05-28,Central,India
CUST_00642,Robert,Brown,robert.brown52@example.com,917383550864,2025-11-05,East,India
CUST_00643,John,Jones,john.jones78@example.com,919777718845,2025-07-17,North,India
